<h3>Country1220</h3>
Time Series of Nominal and Indexed Data for U.S.-Canada by Truck (T), January 2004 -December 2014
Unadjusted and Adjusted for Inflation and Exchange Rate Fluctuations (Billions of U.S. Dollars)
Year,Month,Nominal Imports, Indexed Imports, Nominal Exports, Indexed Exports
2013, 03, 1.2049688427E10, 8.440331374577127E9, 1.8349318219E10, 1.3857553456981318E10, 
2013, 04, 1.2356619571E10, 8.609979020673748E9, 1.827571699E10, 1.388461575717543E10, 
2013, 05, 1.2404771364E10, 8.592885059783476E9, 1.8313299926E10, 1.3986450912309803E10, 
2013, 06, 1.1912173277E10, 8.289435772994821E9, 1.7791641785E10, 1.3598275901549374E10, 
2013, 07, 1.1062063086E10, 7.712995029811162E9, 1.6227169759E10, 1.2421270969392172E10, 
2013, 08, 1.170831866E10, 8.063201340570597E9, 1.7682850503E10, 1.3607372079117067E10, 
2013, 09, 1.1867783007E10, 8.199555888650372E9, 1.7330783721E10, 1.3286084124722921E10, 
2013, 10, 1.2137999942E10, 8.586985885875858E9, 1.854452248E10, 1.4302980483151928E10, 
2013, 11, 1.1786483889E10, 8.513790795363519E9, 1.7542623333E10, 1.3509706337513672E10, 
2013, 12, 1.108491496E10, 8.012462499797608E9, 1.5448151059E10, 1.1851776251485235E10, 
2014, 01, 1.0781744431E10, 7.647847657250271E9, 1.496191309E10, 1.1444135345271233E10, 
2014, 02, 1.0954132072E10, 7.423689084414812E9, 1.5646247917E10, 1.1878061805087267E10, 
2014, 03, 1.2870888538E10, 8.553791334530936E9, 1.7876543106E10, 1.3450498219879591E10, 
2014, 04, 1.3081510376E10, 8.933710829637619E9, 1.7238774522E10, 1.3106656093922102E10, 
2014, 05, 1.3031238715E10, 8.92228600171623E9, 1.8036315246E10, 1.3692513909053751E10, 
2014, 06, 1.3125693121E10, 8.923790347892168E9, 1.7957910623E10, 1.3704744562986809E10, 
2014, 07, 1.2413045254E10, 8.477198245998751E9, 1.6687576385E10, 1.2725709109870026E10, 
2014, 08, 1.1960038494E10, 8.383053931110443E9, 1.7444502579E10, 1.3373263004701942E10, 
2014, 09, 1.327338335E10, 9.383969591528442E9, 1.7687823051E10, 1.3621525733805431E10, 
2014, 10, 1.3514337809E10, 9.70914900545316E9, 1.8610540564E10, 1.4452739697782965E10, 
2014, 11, 1.2023758546E10, 8.921390499047705E9, 1.6877810587E10, 1.322857673244531E10, 
2014, 12, 1.2068898287E10, 9.298553686348257E9, 1.5830869836E10, 1.2533822308699173E10, 


Source: BTS TransBorder Freight Data. <a href="http://transborder.bts.gov/programs/international/transborder/">http://transborder.bts.gov/programs/international/transborder/</a>
Note: U.S. export data adjusted based on Bureau of Labor Statistics (BLS). <a href="http://www.bls.gov/web/ximpim/q.htm">U.S. Exports by End Use Category for All Commodities</a>. U.S. imports adjusted based on BLS <a href="http://www.bls.gov/opub/hom/pdf/homch15.pdf">U.S. Import Price Indexes for Canada and Mexico</a> (January 2004 = 100).  The BLS indexes may be revised in each of the three months after original publication.  For example: index values released in January 2012 will be subject to revision in February; March and April of that year.
"Note: If the pipeline mode is selected for generating figures or tables using adjusted trade data, please be aware that about 99.5% of the value pipeline shipments consist of oil, natural gas and gasoline. Therefore, users should use caution with adjusted trade data for the pipeline mode, as inflation factors are based on national economies as a whole, and not a specific commodity."
Note: Numbers may not add to totals due to rounding. Percent changes are based on actual numbers prior to rounding (if applicable).
Report created:  Sat Mar 21 22:14:03 EDT 2015


