<h3>Country1220</h3>
Time Series of Nominal and Indexed Data for U.S.-Canada by Rail (R), January 2004 -December 2014
Unadjusted and Adjusted for Inflation and Exchange Rate Fluctuations (Billions of U.S. Dollars)
Year,Month,Nominal Imports, Indexed Imports, Nominal Exports, Indexed Exports
2005, 04, 5.114798415E9, 4.508818008867163E9, 1.748252196E9, 1.6599395603306305E9, 
2005, 05, 4.899112931E9, 4.365706929248217E9, 1.803133146E9, 1.715257306649198E9, 
2005, 06, 4.757421631E9, 4.2323533366439495E9, 1.556001413E9, 1.4801695585960498E9, 
2005, 07, 4.029271295E9, 3.522714004127217E9, 1.137774665E9, 1.0813117036398668E9, 
2005, 08, 5.136074369E9, 4.421343804776394E9, 1.504195879E9, 1.4322310659119933E9, 
2005, 09, 5.25832798E9, 4.364164378140801E9, 1.57823135E9, 1.4901435270898454E9, 
2005, 10, 5.426669125E9, 4.338071855304691E9, 1.750161779E9, 1.6402711106269686E9, 
2005, 11, 5.54559908E9, 4.511097141371541E9, 1.716253743E9, 1.618956298859181E9, 
2005, 12, 5.561516767E9, 4.565934778632261E9, 1.616803918E9, 1.5237283578533347E9, 
2006, 01, 5.626414761E9, 4.587358552569222E9, 1.575522037E9, 1.4738749675890026E9, 
2006, 02, 5.306588953E9, 4.438843071940759E9, 1.683278227E9, 1.5732291342401454E9, 
2006, 03, 5.707225367E9, 4.842492313790954E9, 2.048227787E9, 1.9108001010969515E9, 
2006, 04, 5.439931537E9, 4.529017871779393E9, 1.966897083E9, 1.8215327409952097E9, 
2006, 05, 5.383149228E9, 4.365600981344974E9, 2.135556313E9, 1.963395777540722E9, 
2006, 06, 5.524447222E9, 4.500772965546863E9, 1.740486748E9, 1.5886631948688188E9, 
2006, 07, 4.45523428E9, 3.6158408678665514E9, 1.564597572E9, 1.4229982207947147E9, 
2006, 08, 5.438095658E9, 4.360310072086973E9, 2.040716224E9, 1.8477486954266324E9, 
2006, 09, 4.832282486E9, 3.9641838924328423E9, 1.884791283E9, 1.7126790759962783E9, 
2006, 10, 4.943084246E9, 4.2414834951356344E9, 1.977277296E9, 1.8015581593303647E9, 
2006, 11, 5.287823376E9, 4.423146086137792E9, 1.936685674E9, 1.758260557494465E9, 
2006, 12, 5.314103787E9, 4.3763190152371E9, 1.923804836E9, 1.7356989014771402E9, 
